Roll_Rate_x	Pitch_Rate_y	Yaw_Rate_z	Latitude	Longitude	Altidude	Barometric_Pressure	a_x	a_y	a_z	Heading	v_x	v_y	v_z	Status	PosU	VelU	PITCH	ROLL	YAW
8.053	9.51	14.093	0.0	0.0	0.0	-0.0012416	-12.256	1.272	5.562	-1.35	0.0	0.0	0.0	-32640	0.0	0.0	2.91	113.09	55.54
5.332	8.745000000000001	14.932	0.0	0.0	0.0	0.0006527999999999999	-19.228	-4.532	9.001	-1.35	0.0	0.0	0.0	128	0.0	0.0	-14.870000000000001	117.9	55.25
3.569	5.156	13.399000000000001	0.0	0.0	0.0	-0.0027968	-16.873	-11.041	8.087	-1.24	0.0	0.0	0.0	128	0.0	0.0	-28.25	120.44	52.13
-0.62	3.071	10.111	0.0	0.0	0.0	0.0026496	-14.129	-16.135	5.423	-1.17	0.0	0.0	0.0	128	0.0	0.0	-33.65	119.81	51.39
-3.563	5.913	6.283	0.0	0.0	0.0	0.0032064	-12.891	-12.793000000000001	-3.629	-1.19	0.0	0.0	0.0	-32640	0.0	0.0	-43.01	112.99000000000001	55.64
-3.952	7.498	5.098	0.0	0.0	0.0	0.0026496	-12.916	-7.314	-8.004	-1.31	0.0	0.0	0.0	-32640	0.0	0.0	-51.730000000000004	98.05	68.96000000000001
-4.47	10.469	5.515	0.0	0.0	0.0	-0.0007999999999999999	-15.653	-6.168	-7.662	-1.61	0.0	0.0	0.0	-32640	0.0	0.0	-58.59	76.02	90.31
-3.814	9.931000000000001	6.643	0.0	0.0	0.0	-0.0013503999999999999	-15.618	-13.679	-5.13	-2.02	0.0	0.0	0.0	128	0.0	0.0	-58.71	51.11	113.39
-3.012	8.934000000000001	3.556	0.0	0.0	0.0	-0.0013503999999999999	-15.724	-20.245	-6.909	-2.33	0.0	0.0	0.0	128	0.0	0.0	-56.64	43.9	121.36
0.274	6.1000000000000005	-0.417	0.0	0.0	0.0	0.0006527999999999999	-16.943	-24.369	-2.157	-2.4	0.0	0.0	0.0	128	0.0	0.0	-50.81	39.85	127.53
2.066	5.2	-2.689	0.0	0.0	0.0	0.0006527999999999999	-9.575000000000001	-16.439	-4.3180000000000005	-2.37	0.0	0.0	0.0	-32640	0.0	0.0	-43.33	41.85	128.34
1.968	5.7010000000000005	-4.394	0.0	0.0	0.0	0.0006527999999999999	-5.206	-7.285	-8.504	-2.33	0.0	0.0	0.0	-32640	0.0	0.0	-34.2	41.82	130.08
-0.082	7.189	-4.377	0.0	0.0	0.0	0.0032064	-5.947	-6.891	-10.554	-2.32	0.0	0.0	0.0	-32640	0.0	0.0	-24.35	39.03	132.19
-2.037	7.6080000000000005	-4.423	0.0	0.0	0.0	0.0026496	-7.525	-8.813	-9.432	-2.27	0.0	0.0	0.0	128	0.0	0.0	-19.330000000000002	37.53	132.72
-1.934	6.4750000000000005	-5.181	0.0	0.0	0.0	-0.0014528	-5.3740000000000006	-13.734	-12.643	-2.25	0.0	0.0	0.0	128	0.0	0.0	-9.74	35.62	132.13
-1.307	6.087	-5.779	0.0	0.0	0.0	0.0026496	-5.95	-16.989	-13.328	-2.12	0.0	0.0	0.0	-32640	0.0	0.0	0.71	35.15	129.86
-0.159	6.516	-7.513	0.0	0.0	0.0	-0.0013503999999999999	-9.85	-11.803	-10.657	-1.96	0.0	0.0	0.0	-32640	0.0	0.0	12.82	35.6	126.94
1.2730000000000001	7.367	-8.515	0.0	0.0	0.0	0.0006527999999999999	-8.668000000000001	-7.518	-10.647	-1.71	0.0	0.0	0.0	-32640	0.0	0.0	26.53	37.24	123.47
2.9130000000000003	8.31	-9.782	0.0	0.0	0.0	-0.0013503999999999999	-5.3420000000000005	-5.883	-10.569	-1.51	0.0	0.0	0.0	128	0.0	0.0	33.9	38.06	121.75
3.188	9.021	-10.172	0.0	0.0	0.0	0.0026496	-2.65	-7.033	-8.488	-1.42	0.0	0.0	0.0	128	0.0	0.0	49.22	39.86	118.32000000000001
4.437	9.126	-10.055	0.0	0.0	0.0	0.0007551999999999999	1.076	-11.499	-5.898	-1.32	0.0	0.0	0.0	128	0.0	0.0	64.63	45.800000000000004	116.83
6.716	9.48	-9.39	0.0	0.0	0.0	-0.0013503999999999999	2.811	-14.01	-7.04	-1.37	0.0	0.0	0.0	128	0.0	0.0	78.95	63.13	124.94
9.475	8.632	-8.753	0.0	0.0	0.0	0.0025407999999999997	-0.991	-13.815	-10.474	-1.92	0.0	0.0	0.0	-32640	0.0	0.0	86.22	-140.58	-93.38
14.342	4.463	-12.009	0.0	0.0	0.0	-0.0013503999999999999	-2.074	-11.02	-6.505	1.71	0.0	0.0	0.0	-32640	0.0	0.0	79.15	-114.06	-74.10000000000001
7.821	4.095	-10.497	0.0	0.0	0.0	-0.0013503999999999999	-1.1300000000000001	-5.2170000000000005	0.617	1.6500000000000001	0.0	0.0	0.0	128	0.0	0.0	67.13	-105.43	-74.60000000000001
7.03	2.914	-8.104000000000001	0.0	0.0	0.0	-0.0013503999999999999	-3.976	-6.621	2.16	1.58	0.0	0.0	0.0	128	0.0	0.0	58.63	-100.31	-75.02
3.771	1.6300000000000001	-6.915	0.0	0.0	0.0	-0.0012416	-1.764	-4.571	0.86	1.54	0.0	0.0	0.0	128	0.0	0.0	51.36	-97.81	-75.55
1.828	0.519	-5.646	0.0	0.0	0.0	-0.0014528	-4.4110000000000005	2.573	-0.637	1.51	0.0	0.0	0.0	128	0.0	0.0	46.730000000000004	-96.49000000000001	-74.04
-0.489	-1.195	-3.33	0.0	0.0	0.0	-0.0012416	-2.823	7.4910000000000005	-2.896	1.46	0.0	0.0	0.0	-32640	0.0	0.0	45.37	-95.27	-72.2
2.105	-2.241	-1.321	0.0	0.0	0.0	-0.0012416	1.622	12.445	-6.559	1.44	0.0	0.0	0.0	-32640	0.0	0.0	44.15	-89.66	-68.47
4.18	-2.235	-0.672	0.0	0.0	0.0	-0.0013503999999999999	4.231	10.536	-3.634	1.36	0.0	0.0	0.0	128	0.0	0.0	43.72	-81.19	-65.3
6.1000000000000005	-2.161	-0.009000000000000001	0.0	0.0	0.0	-0.0013503999999999999	5.767	9.433	-2.5340000000000003	1.26	0.0	0.0	0.0	128	0.0	0.0	43.64	-70.29	-61.32
7.612	-2.606	0.9	0.0	0.0	0.0	-0.0013503999999999999	6.203	9.639	-3.887	1.1500000000000001	0.0	0.0	0.0	128	0.0	0.0	43.980000000000004	-59.1	-56.77
6.509	-2.072	1.711	0.0	0.0	0.0	-0.0027968	7.315	9.759	-6.602	1.02	0.0	0.0	0.0	128	0.0	0.0	44.44	-54.15	-54.730000000000004
6.256	-0.667	3.083	0.0	0.0	0.0	0.0026496	10.093	11.187	-9.979000000000001	0.98	0.0	0.0	0.0	-32640	0.0	0.0	46.72	-43.82	-50.300000000000004
6.312	-0.587	3.849	0.0	0.0	0.0	-0.0007999999999999999	10.819	9.437	-11.645	0.81	0.0	0.0	0.0	-32640	0.0	0.0	51.160000000000004	-32.33	-44.7
6.441	2.0060000000000002	5.442	0.0	0.0	0.0	-0.0027968	11.564	7.323	-10.999	0.63	0.0	0.0	0.0	-32640	0.0	0.0	56.730000000000004	-17.76	-36.22
6.839	2.9	6.297	0.0	0.0	0.0	0.0007551999999999999	11.665000000000001	7.787	-9.918000000000001	0.32	0.0	0.0	0.0	128	0.0	0.0	61.75	3.7800000000000002	-20.6
7.105	3.906	8.168000000000001	0.0	0.0	0.0	-0.0013503999999999999	10.659	7.5360000000000005	-8.886000000000001	-0.09	0.0	0.0	0.0	128	0.0	0.0	63.04	17.67	-9.290000000000001
5.579	3.21	8.931000000000001	0.0	0.0	0.0	0.0025407999999999997	7.930000000000001	8.283	-5.035	-0.34	0.0	0.0	0.0	-32640	0.0	0.0	60.67	44.22	13.46
5.274	2.61	9.329	0.0	0.0	0.0	0.0007551999999999999	3.763	6.806	-0.594	-0.73	0.0	0.0	0.0	-32640	0.0	0.0	52.97	63.46	29.67
4.877	2.27	10.417	0.0	0.0	0.0	0.0006527999999999999	0.718	3.367	-0.557	-0.97	0.0	0.0	0.0	-32640	0.0	0.0	41.69	77.86	40.1
6.307	2.964	11.601	0.0	0.0	0.0	0.0026496	0.436	-5.638	-3.605	-1.19	0.0	0.0	0.0	128	0.0	0.0	30.04	90.28	47.93
7.0600000000000005	5.353	9.701	0.0	0.0	0.0	-0.0013503999999999999	-0.138	-12.378	-1.872	-1.29	0.0	0.0	0.0	128	0.0	0.0	24.98	95.8	51.32
6.533	5.056	7.072	0.0	0.0	0.0	-0.0013503999999999999	-0.135	-16.879	5.67	-1.33	0.0	0.0	0.0	128	0.0	0.0	16.04	104.93	55.82
6.542	4.742	6.673	0.0	0.0	0.0	0.0032064	0.799	-5.522	2.561	-1.35	0.0	0.0	0.0	-32640	0.0	0.0	6.140000000000001	113.60000000000001	58.33
7.138	5.025	8.049	0.0	0.0	0.0	0.0026496	0.625	-0.897	0.214	-1.36	0.0	0.0	0.0	-32640	0.0	0.0	-5.15	119.98	59.53
4.679	5.737	8.283	0.0	0.0	0.0	-0.0013503999999999999	-2.58	-0.49	-2.015	-1.29	0.0	0.0	0.0	-32640	0.0	0.0	-16.91	123.73	60.7
2.547	6.703	7.944	0.0	0.0	0.0	0.000544	-4.724	-2.976	-2.438	-1.23	0.0	0.0	0.0	128	0.0	0.0	-22.88	124.69	61.980000000000004
2.199	9.172	6.777	0.0	0.0	0.0	0.0007551999999999999	-7.671	-4.207	-4.556	-1.24	0.0	0.0	0.0	128	0.0	0.0	-35.06	124.51	67.13
1.6400000000000001	9.793000000000001	5.797	0.0	0.0	0.0	0.0026496	-11.269	-5.551	-3.769	-1.27	0.0	0.0	0.0	128	0.0	0.0	-46.04	119.56	76.54
0.8250000000000001	10.616	4.2620000000000005	0.0	0.0	0.0	-0.0027968	-12.779	-5.1930000000000005	-2.629	-1.41	0.0	0.0	0.0	-32640	0.0	0.0	-54.46	105.74000000000001	92.79
-2.356	11.532	2.482	0.0	0.0	0.0	-0.0013503999999999999	-14.309000000000001	-6.339	0.082	-1.71	0.0	0.0	0.0	-32640	0.0	0.0	-57.34	83.31	115.51
-3.29	10.55	1.1360000000000001	0.0	0.0	0.0	-0.0013503999999999999	-13.215	-8.292	1.1	-2.06	0.0	0.0	0.0	-32640	0.0	0.0	-56.78	73.75	125.01
-1.454	6.782	0.117	0.0	0.0	0.0	0.0026496	-11.493	-8.223	-0.079	-2.18	0.0	0.0	0.0	128	0.0	0.0	-53.92	62.07	137.32
-0.845	5.851	-0.35100000000000003	0.0	0.0	0.0	0.0020992	-11.583	-6.101	-1.038	-2.31	0.0	0.0	0.0	128	0.0	0.0	-51.160000000000004	56.300000000000004	144.57
0.594	3.166	0.076	0.0	0.0	0.0	-0.0019072	-9.634	-8.575000000000001	-0.777	-2.38	0.0	0.0	0.0	128	0.0	0.0	-49.980000000000004	54.38	148.37
0.517	2.318	0.443	0.0	0.0	0.0	0.0006527999999999999	-5.728	-9.26	-0.437	-2.43	0.0	0.0	0.0	-32640	0.0	0.0	-48.38	51.61	151.41
-0.922	2.119	-0.387	0.0	0.0	0.0	-0.0012416	-3.718	-9.24	-2.398	-2.49	0.0	0.0	0.0	-32640	0.0	0.0	-47.11	49.94	152.53
-1.6280000000000001	2.253	-2.119	0.0	0.0	0.0	0.0006527999999999999	-5.15	-11.996	-4.132	-2.49	0.0	0.0	0.0	-32640	0.0	0.0	-43.43	47.97	152.41
-2.081	1.587	-3.476	0.0	0.0	0.0	0.0026496	-5.289	-13.73	-2.592	-2.47	0.0	0.0	0.0	30848	0.0	0.0	-38.44	46.24	148.82
-3.6630000000000003	1.123	-5.471	0.0	0.0	0.0	-0.0012416	-3.712	-14.143	-5.335	-2.43	0.0	0.0	0.0	30848	0.0	0.0	-32.07	46.54	144.57
-1.169	1.796	-6.487	0.0	0.0	0.0	0.0032064	-3.6710000000000003	-15.84	-6.933	-2.32	0.0	0.0	0.0	30848	0.0	0.0	-24.11	48.11	139.96
-0.07200000000000001	2.684	-7.995	0.0	0.0	0.0	-0.0007999999999999999	-3.422	-16.102	-9.691	-2.21	0.0	0.0	0.0	-1920	0.0	0.0	-18.97	48.88	138.17000000000002
0.018000000000000002	4.992	-9.64	0.0	0.0	0.0	-0.0007999999999999999	-4.9910000000000005	-17.314	-11.572000000000001	-2.14	0.0	0.0	0.0	-1920	0.0	0.0	-6.76	49.43	135.12
-0.365	5.1690000000000005	-10.22	0.0	0.0	0.0	-0.0013503999999999999	-6.548	-18.38	-11.548	-2.0100000000000002	0.0	0.0	0.0	128	0.0	0.0	6.57	48.480000000000004	131.47
-0.92	5.104	-10.945	0.0	0.0	0.0	-0.0027968	-4.164	-19.655	-12.450000000000001	-1.83	0.0	0.0	0.0	128	0.0	0.0	19.5	46.99	127.15
-0.24	4.949	-10.938	0.0	0.0	0.0	0.0007551999999999999	-10.158	-17.754	-12.672	-1.67	0.0	0.0	0.0	128	0.0	0.0	32.83	45.12	122.82000000000001
0.313	5.877	-10.161	0.0	0.0	0.0	0.0007551999999999999	-8.252	-14.23	-11.724	-1.52	0.0	0.0	0.0	128	0.0	0.0	39.28	44.83	121.34
2.515	7.238	-8.647	0.0	0.0	0.0	0.0006527999999999999	-6.6240000000000006	-10.849	-8.856	-1.46	0.0	0.0	0.0	-32640	0.0	0.0	51.7	47.09	120.26
3.031	6.881	-7.2540000000000004	0.0	0.0	0.0	0.0006527999999999999	-2.306	-13.299	-6.351	-1.42	0.0	0.0	0.0	-32640	0.0	0.0	62.52	49.050000000000004	118.29
3.434	5.062	-7.806	0.0	0.0	0.0	0.0007551999999999999	4.029	-15.315	-8.459	-1.35	0.0	0.0	0.0	-32640	0.0	0.0	72.91	50.660000000000004	115.13
3.928	5.069	-7.715	0.0	0.0	0.0	-0.0013503999999999999	3.277	-19.232	-7.558	-1.33	0.0	0.0	0.0	128	0.0	0.0	84.85000000000001	53.910000000000004	112.42
6.274	6.596	-9.16	0.0	0.0	0.0	-0.0013503999999999999	-1.575	-18.805	-5.165	1.72	0.0	0.0	0.0	128	0.0	0.0	88.35000000000001	-119.09	-64.99
9.914	5.7940000000000005	-10.033	0.0	0.0	0.0	-0.0007999999999999999	-9.343	-10.813	-6.212	1.7	0.0	0.0	0.0	-32640	0.0	0.0	75.4	-112.86	-70.4
10.946	5.088	-9.387	0.0	0.0	0.0	0.0032064	-5.775	-3.7840000000000003	-11.167	1.6400000000000001	0.0	0.0	0.0	-32640	0.0	0.0	64.45	-102.89	-73.2
10.691	2.6750000000000003	-8.654	0.0	0.0	0.0	0.0026496	-1.614	-2.281	-10.383000000000001	1.5	0.0	0.0	0.0	-32640	0.0	0.0	54.97	-90.39	-71.26
8.656	-1.578	-8.023	0.0	0.0	0.0	0.0006527999999999999	-5.8260000000000005	-2.9250000000000003	-2.919	1.35	0.0	0.0	0.0	128	0.0	0.0	45.06	-76.7	-64.86
7.324	-5.984	-8.234	0.0	0.0	0.0	-0.0013503999999999999	-8.99	-0.923	-3.5660000000000003	1.22	0.0	0.0	0.0	128	0.0	0.0	39.57	-70.43	-61.940000000000005
7.974	-5.497	-7.464	0.0	0.0	0.0	-0.0013503999999999999	-7.132000000000001	8.576	-7.454	1.17	0.0	0.0	0.0	128	0.0	0.0	29.7	-59.6	-59.58
8.889	-4.1530000000000005	-6.3500000000000005	0.0	0.0	0.0	-0.0013503999999999999	-4.602	16.748	-8.423	1.1400000000000001	0.0	0.0	0.0	-32640	0.0	0.0	23.490000000000002	-51.31	-60.25
6.986	-1.7890000000000001	-3.801	0.0	0.0	0.0	-0.0013503999999999999	-2.243	19.1	-11.341000000000001	1.12	0.0	0.0	0.0	-32640	0.0	0.0	22.12	-43.39	-61.53
6.739	1.101	-0.435	0.0	0.0	0.0	-0.0012416	4.665	19.398	-17.759	1.05	0.0	0.0	0.0	-32640	0.0	0.0	25.54	-37.31	-62.64
5.038	3.6470000000000002	1.941	0.0	0.0	0.0	-0.0012416	7.612	17.751	-16.972	1.0	0.0	0.0	0.0	128	0.0	0.0	28.2	-35.28	-63.06
2.689	3.424	2.619	0.0	0.0	0.0	0.0032064	7.882000000000001	11.259	-12.538	0.97	0.0	0.0	0.0	128	0.0	0.0	32.99	-31.75	-62.45
2.83	2.658	2.9330000000000003	0.0	0.0	0.0	-0.0013503999999999999	8.431000000000001	5.878	-10.296	0.91	0.0	0.0	0.0	128	0.0	0.0	37.39	-27.060000000000002	-60.25
3.201	2.765	3.4490000000000003	0.0	0.0	0.0	-0.0013503999999999999	6.3180000000000005	7.301	-9.606	0.81	0.0	0.0	0.0	128	0.0	0.0	42.51	-20.32	-56.38
4.188	3.247	4.667	0.0	0.0	0.0	-0.0012416	6.881	6.914	-11.24	0.65	0.0	0.0	0.0	-32640	0.0	0.0	48.69	-9.68	-49.52
5.493	4.898	5.8260000000000005	0.0	0.0	0.0	-0.0013503999999999999	9.005	3.4450000000000003	-14.207	0.43	0.0	0.0	0.0	-32640	0.0	0.0	52.58	-2.89	-45.14
5.702	8.122	4.375	0.0	0.0	0.0	-0.0012416	11.657	-0.974	-13.290000000000001	0.28	0.0	0.0	0.0	128	0.0	0.0	61.7	12.33	-34.56
4.998	9.017	3.932	0.0	0.0	0.0	0.0007551999999999999	10.276	0.752	-10.902000000000001	0.0	0.0	0.0	0.0	128	0.0	0.0	69.93	36.67	-13.81
4.4270000000000005	9.669	3.8850000000000002	0.0	0.0	0.0	-0.0013503999999999999	8.447000000000001	2.607	-8.382	-0.5700000000000001	0.0	0.0	0.0	128	0.0	0.0	72.13	74.56	21.68
3.077	8.801	4.207	0.0	0.0	0.0	-0.0013503999999999999	6.632000000000001	4.034	-5.931	-1.1500000000000001	0.0	0.0	0.0	-32640	0.0	0.0	66.9	102.94	48.75
2.246	7.748	4.874	0.0	0.0	0.0	-0.0013503999999999999	5.648	4.4430000000000005	-4.973	-1.46	0.0	0.0	0.0	-32640	0.0	0.0	62.83	111.13	56.42
2.328	7.5680000000000005	5.392	0.0	0.0	0.0	0.0026496	4.037	0.29	-4.0920000000000005	-1.56	0.0	0.0	0.0	-32640	0.0	0.0	53.36	122.38	66.26
2.931	8.148	5.226	0.0	0.0	0.0	0.0026496	4.737	-4.675	-2.212	-1.69	0.0	0.0	0.0	128	0.0	0.0	42.7	132.03	73.65
3.749	9.575000000000001	4.407	0.0	0.0	0.0	0.0026496	3.4410000000000003	-4.987	-1.209	-1.73	0.0	0.0	0.0	128	0.0	0.0	31.23	139.65	80.14
2.7520000000000002	10.654	3.23	0.0	0.0	0.0	0.0006527999999999999	1.2790000000000001	-4.382	-0.123	-1.73	0.0	0.0	0.0	128	0.0	0.0	19.11	144.75	85.72
2.327	11.58	3.134	0.0	0.0	0.0	0.0006527999999999999	1.185	-2.974	-1.443	-1.69	0.0	0.0	0.0	-32640	0.0	0.0	12.530000000000001	146.48	88.08
0.381	11.581	2.452	0.0	0.0	0.0	0.000544	0.597	-4.389	-2.568	-1.6400000000000001	0.0	0.0	0.0	-32640	0.0	0.0	0.19	147.16	93.25
-0.737	11.252	1.154	0.0	0.0	0.0	0.0006527999999999999	-4.503	-3.214	-2.64	-1.59	0.0	0.0	0.0	-32640	0.0	0.0	-10.91	144.46	100.0
-2.103	11.477	0.726	0.0	0.0	0.0	-0.0012416	-9.506	0.9500000000000001	-6.96	-1.58	0.0	0.0	0.0	128	0.0	0.0	-22.34	138.24	108.07000000000001
-4.8580000000000005	11.928	0.841	0.0	0.0	0.0	-0.0013503999999999999	-16.306	0.8	-5.503	-1.61	0.0	0.0	0.0	128	0.0	0.0	-31.59	125.58	117.23
-8.816	9.875	1.6280000000000001	0.0	0.0	0.0	0.0032064	-19.193	-1.8780000000000001	-4.297	-1.72	0.0	0.0	0.0	128	0.0	0.0	-35.08	117.45	121.52
-10.291	5.738	2.533	0.0	0.0	0.0	0.0032064	-15.861	-15.005	-2.266	-1.79	0.0	0.0	0.0	-32640	0.0	0.0	-40.160000000000004	102.22	128.0
-8.849	5.069	2.967	0.0	0.0	0.0	0.0026496	-13.466000000000001	-16.449	0.213	-1.9100000000000001	0.0	0.0	0.0	-32640	0.0	0.0	-43.13	89.81	133.95
-7.062	3.274	1.274	0.0	0.0	0.0	-0.0013503999999999999	-5.9510000000000005	-16.145	-1.584	-2.02	0.0	0.0	0.0	-32640	0.0	0.0	-42.32	79.06	136.47
-8.06	1.373	-1.416	0.0	0.0	0.0	-0.0013503999999999999	0.53	-12.924	-8.290000000000001	-2.13	0.0	0.0	0.0	128	0.0	0.0	-39.02	67.59	137.46
-9.724	1.746	-2.95	0.0	0.0	0.0	-0.0013503999999999999	-3.0100000000000002	-11.881	-7.585	-2.2	0.0	0.0	0.0	128	0.0	0.0	-36.85	61.76	138.15
-9.478	2.8930000000000002	-3.329	0.0	0.0	0.0	-0.0001344	-0.659	-17.32	-6.7	-2.2600000000000002	0.0	0.0	0.0	128	0.0	0.0	-31.64	50.53	138.63
-9.756	2.821	-4.174	0.0	0.0	0.0	0.0007551999999999999	-5.6450000000000005	-24.928	-2.961	-2.31	0.0	0.0	0.0	-32640	0.0	0.0	-26.22	40.5	136.61
-9.073	2.162	-4.277	0.0	0.0	0.0	0.0006527999999999999	-9.26	-31.502	-8.537	-2.34	0.0	0.0	0.0	-32640	0.0	0.0	-18.25	34.32	135.54
-3.573	7.083	-5.706	0.0	0.0	0.0	-0.0013503999999999999	-17.514	-30.634	-7.6930000000000005	-2.2600000000000002	0.0	0.0	0.0	-32640	0.0	0.0	-5.7	33.56	133.18
0.074	7.83	-8.902000000000001	0.0	0.0	0.0	-0.0019072	-17.481	-26.689	-8.141	-2.07	0.0	0.0	0.0	128	0.0	0.0	0.96	34.4	130.98
2.8810000000000002	6.3580000000000005	-9.886000000000001	0.0	0.0	0.0	-0.0019072	-13.489	-17.306	-11.41	-1.92	0.0	0.0	0.0	128	0.0	0.0	13.34	37.07	125.92
3.1350000000000002	5.648	-9.736	0.0	0.0	0.0	-0.0013503999999999999	-9.986	-11.009	-14.191	-1.73	0.0	0.0	0.0	128	0.0	0.0	24.7	38.550000000000004	121.15
2.56	5.398	-8.924	0.0	0.0	0.0	-0.0007999999999999999	-8.489	-10.986	-12.435	-1.54	0.0	0.0	0.0	-32640	0.0	0.0	35.94	38.82	116.49000000000001
2.128	5.351	-8.934000000000001	0.0	0.0	0.0	-0.0013503999999999999	-8.411	-11.036	-8.107	-1.3900000000000001	0.0	0.0	0.0	-32640	0.0	0.0	46.230000000000004	38.28	110.44
3.795	4.05	-8.454	0.0	0.0	0.0	-0.0013503999999999999	-7.872	-10.974	-7.8660000000000005	-1.23	0.0	0.0	0.0	-32640	0.0	0.0	50.82	38.17	106.7
6.011	3.212	-8.483	0.0	0.0	0.0	-0.0012416	-8.216	-9.408	-10.437	-1.2	0.0	0.0	0.0	128	0.0	0.0	59.61	36.71	96.96000000000001
5.323	2.813	-8.536	0.0	0.0	0.0	-0.0013503999999999999	-9.214	-4.642	-12.018	-0.98	0.0	0.0	0.0	128	0.0	0.0	66.6	24.43	79.5
1.709	1.11	-9.368	0.0	0.0	0.0	0.0007551999999999999	-11.061	2.164	-7.985	-0.59	0.0	0.0	0.0	128	0.0	0.0	70.3	-2.36	50.64
-0.509	1.6360000000000001	-9.678	0.0	0.0	0.0	-0.0012416	-12.063	8.418000000000001	1.2690000000000001	-0.04	0.0	0.0	0.0	-32640	0.0	0.0	69.61	-32.77	17.64
1.6260000000000001	2.654	-9.117	0.0	0.0	0.0	0.0025407999999999997	-10.597	12.848	4.95	0.45	0.0	0.0	0.0	-32640	0.0	0.0	67.71000000000001	-43.31	4.65
3.888	0.731	-6.2090000000000005	0.0	0.0	0.0	-0.0007999999999999999	-3.473	16.157	6.112	0.5700000000000001	0.0	0.0	0.0	-32640	0.0	0.0	63.09	-49.33	-6.86
4.19	-1.053	-4.421	0.0	0.0	0.0	-0.0019072	0.13	17.182	8.547	0.59	0.0	0.0	0.0	128	0.0	0.0	58.36	-43.28	-5.74
4.617	-4.3790000000000004	-1.493	0.0	0.0	0.0	-0.0013503999999999999	0.47900000000000004	22.189	13.078	0.45	0.0	0.0	0.0	128	0.0	0.0	52.92	-28.63	4.98
5.335	-8.144	3.579	0.0	0.0	0.0	0.000544	0.925	24.164	10.496	0.12	0.0	0.0	0.0	128	0.0	0.0	49.72	-19.3	12.86
6.082	-8.42	8.815	0.0	0.0	0.0	-0.0013503999999999999	-6.376	19.007	5.283	-0.24	0.0	0.0	0.0	-32640	0.0	0.0	41.79	0.44	30.310000000000002
6.824	-8.481	11.002	0.0	0.0	0.0	-0.0013503999999999999	-12.294	7.147	-6.088	-0.48	0.0	0.0	0.0	-32640	0.0	0.0	30.1	18.150000000000002	47.04
6.368	-7.495	14.627	0.0	0.0	0.0	-0.0013503999999999999	-18.316	-1.834	-11.107000000000001	-0.89	0.0	0.0	0.0	-32640	0.0	0.0	13.92	29.19	62.43
2.568	-8.484	18.655	0.0	0.0	0.0	0.0026496	-27.971	-2.944	-10.995000000000001	-1.35	0.0	0.0	0.0	128	0.0	0.0	-5.22	30.82	75.32000000000001
-0.809	-9.059000000000001	17.127	0.0	0.0	0.0	-0.0007999999999999999	-30.586000000000002	-6.0280000000000005	-15.487	-1.72	0.0	0.0	0.0	128	0.0	0.0	-14.36	28.76	80.26
-3.056	-8.982	12.306000000000001	0.0	0.0	0.0	-0.0013503999999999999	-18.983	-27.171	-28.673000000000002	-1.8900000000000001	0.0	0.0	0.0	128	0.0	0.0	-28.51	22.7	88.95
-1.306	-5.9190000000000005	9.971	0.0	0.0	0.0	-0.0007999999999999999	-13.1	29.992	31.528000000000002	-2.11	0.0	0.0	0.0	-32640	0.0	0.0	-33.0	20.32	96.96000000000001
2.867	1.35	4.91	0.0	0.0	0.0	0.0032064	-6.556	32.083	26.575	-2.19	0.0	0.0	0.0	-32640	0.0	0.0	-26.240000000000002	22.52	100.92
3.5780000000000003	9.841000000000001	-1.9000000000000001	0.0	0.0	0.0	0.0026496	-4.699	-17.05	30.479	-2.0	0.0	0.0	0.0	-32640	0.0	0.0	-11.52	25.23	102.09
2.048	12.668000000000001	-5.11	0.0	0.0	0.0	-0.0013503999999999999	-2.668	-10.192	29.352	-1.83	0.0	0.0	0.0	128	0.0	0.0	-3.42	25.39	102.41
-2.009	13.366	-5.538	0.0	0.0	0.0	0.0006527999999999999	-9.249	-7.441	31.889	-1.68	0.0	0.0	0.0	128	0.0	0.0	13.21	23.52	103.21000000000001
-1.441	13.885	-4.99	0.0	0.0	0.0	-0.0012416	-15.370000000000001	-9.632	-32.225	-1.44	0.0	0.0	0.0	128	0.0	0.0	31.3	25.01	105.9
1.643	16.18	-4.102	0.0	0.0	0.0	-0.0013503999999999999	-21.843	-10.673	-20.026	-1.23	0.0	0.0	0.0	-32640	0.0	0.0	50.11	33.77	112.69
4.14	15.735000000000001	-4.514	0.0	0.0	0.0	-0.0012416	-18.46	-15.078000000000001	-11.58	-1.28	0.0	0.0	0.0	-32640	0.0	0.0	66.95	47.51	123.56
3.374	13.959	-6.343	0.0	0.0	0.0	0.0026496	-22.076	-7.756	-10.34	-1.58	0.0	0.0	0.0	-32640	0.0	0.0	74.42	61.52	136.66
2.23	12.182	-5.3180000000000005	0.0	0.0	0.0	-0.0007999999999999999	-22.862000000000002	2.244	0.506	-2.0300000000000002	0.0	0.0	0.0	128	0.0	0.0	79.97	128.34	-157.6
1.538	10.219	-4.484	0.0	0.0	0.0	-0.0001344	-20.375	5.406	12.152000000000001	3.1	0.0	0.0	0.0	128	0.0	0.0	74.86	170.01	-117.21000000000001
2.64	5.739	-4.159	0.0	0.0	0.0	-0.0013503999999999999	-13.912	1.593	16.979	2.68	0.0	0.0	0.0	128	0.0	0.0	71.59	-172.95000000000002	-103.48
